"id","country","city","name","state","zipcode","date","gname","gaddress","website"
"880","usa","homestead","miami dade coll - homestead","fl","33030","1/29/2016","Miami Dade College - Homestead Campus","500 College Terrace, Homestead, FL 33030, USA","http://www.mdc.edu/homestead"
"881","usa","salisbury","salisbury university","md","21801-6837","1/29/2016","Salisbury University","1101 Camden Ave, Salisbury, MD 21801, USA","http://www.salisbury.edu/"
"882","usa","fort worth","tarrant cc - trinity river","tx","76102","1/29/2016","Tarrant County College - Trinity River Campus","300 Trinity Campus Cir, Fort Worth, TX 76102, USA","http://www.tccd.edu/locations/trinity-river-campus/index.html"
"883","usa","san pablo","contra costa college","ca","94806","1/29/2016","Contra Costa College","2600 Mission Bell Dr, San Pablo, CA 94806, USA","http://www.contracosta.edu/"
"884","usa","orchard park","erie cmty coll south campus","ny","14127-2100","1/29/2016","Erie Community College South Campus","4041 Southwestern Blvd, Orchard Park, NY 14127, USA","https://www.ecc.edu/"
"885","usa","brockport","state univ coll brockport","ny","14420-2997","1/29/2016","State University College at Brockport","State University College at Brockport, Brockport, NY 14420, USA","null"
"886","usa","chester","widener university","pa","19013-5700","1/29/2016","Widener University","One University Pl, Chester, PA 19013, USA","http://www.widener.edu/"
"887","usa","laramie","univ of wyoming - laramie","wy","82071","1/29/2016","University of Wyoming","1000 E University Ave, Laramie, WY 82071, USA","http://www.uwyo.edu/"
"888","usa","rock springs","w wyoming comm coll","wy","82901","1/29/2016","Western Wyoming Community College","2500 College Dr, Rock Springs, WY 82901, USA","http://www.wwcc.wy.edu/"
"889","usa","columbus","columbus state comm coll","oh","43215-1722","1/29/2016","Columbus State Community College","550 E Spring St, Columbus, OH 43215, USA","http://www.cscc.edu/about/columbus"
"890","usa","hagerstown","hagerstown community college","md","21742","1/29/2016","Hagerstown Community College","11400 Robinwood Dr, Hagerstown, MD 21742, USA","http://www.hagerstowncc.edu/"
"891","usa","waco","mclennan community college","tx","76708","1/29/2016","McLennan Community College","1400 College Dr, Waco, TX 76708, USA","http://www.mclennan.edu/"
"892","usa","newburgh","mt st mary college","ny","12550-3412","1/29/2016","Mount Saint Mary College","330 Powell Ave, Newburgh, NY 12550, USA","http://www.msmc.edu/"
"893","usa","hamden","quinnipiac university","ct","06518-1905","1/29/2016","Quinnipiac University","275 Mt Carmel Ave, Hamden, CT 06518, USA","http://www.qu.edu/"
"894","usa","flint","charles s mott comm coll","mi","48503-6208","1/29/2016","Mott Community College","1401 E Court St, Flint, MI 48503, USA","http://www.mcc.edu/"
"895","usa","azusa","azusa pacific university","ca","91702","1/29/2016","Azusa Pacific University","901 E Alosta Ave, Azusa, CA 91702, USA","http://www.apu.edu/"
"896","usa","tigerville","north greenville university","sc","29688","1/29/2016","North Greenville University","7801 N Tigerville Rd, Tigerville, SC 29688, USA","http://www.ngu.edu/"
"897","usa","tucson","pima college east campus","az","85709","1/29/2016","Pima Community College East Campus","8181 E Irvington Rd, Tucson, AZ 85709, USA","http://pima.edu/"
"898","usa","brentwood","suffolk county cc (grant)","ny","11717","1/29/2016","Suffolk County Community College Grant Campus","Crooked Hill Rd, Brentwood, NY 11717, USA","http://www.sunysuffolk.edu/"
"899","usa","orangeburg","orangeburg calhoun tec coll","sc","29115","1/29/2016","Orangeburg-Calhoun Technical College","3250 St Matthews Rd, Orangeburg, SC 29118, USA","http://www.octech.edu/"
"900","usa","philadelphia","temple univ","pa","19122-6003","1/29/2016","Temple University","1801 N Broad St, Philadelphia, PA 19122, USA","http://www.temple.edu/"
"901","usa","alexandria","louisiana state univ-alexandri","la","71302-9119","1/29/2016","Louisiana State University Alexandria","8100 US-71, Alexandria, LA 71302, USA","http://www.lsua.edu/"
"902","usa","la plata","college of southern maryland","md","20646-0910","1/29/2016","College of Southern Maryland","8730 Mitchell Rd, La Plata, MD 20646, USA","http://www.csmd.edu/"
"903","usa","san antonio","ccc group inc","tx","78219","1/29/2016","CCC Group Inc","5797 Dietrich Rd, San Antonio, TX 78219, USA","http://www.cccgroupinc.com/"
"904","usa","murray","murray state university","ky","42071","1/29/2016","Murray State University","102 Curris Center, Murray, KY 42071, USA","http://www.murraystate.edu/"
"905","usa","stony brook","stony brook university","ny","11794","1/29/2016","Stony Brook University","100 Nicolls Rd, Stony Brook, NY 11794, USA","http://www.stonybrook.edu/"
"906","usa","madison","madison area tech coll","wi","53704","1/30/2016","Madison Area Technical College","1701 Wright St, Madison, WI 53704, USA","http://madisoncollege.edu/"
"907","usa","dallas","mountain view college","tx","75211","1/30/2016","Mountain View College","4849 W Illinois Ave, Dallas, TX 75211, USA","http://www.mountainviewcollege.edu/"
"908","usa","willimantic","eastern conn state univ","ct","06226-2211","1/30/2016","Eastern Connecticut State University","83 Windham St, Willimantic, CT 06226, USA","http://www.easternct.edu/"
"909","usa","parma heights","cuyahoga cmty coll - westrn","oh","44130","1/30/2016","Cuyahoga Community College Western Campus","11000 Pleasant Valley Road, Parma, OH 44130, USA","http://www.tri-c.edu/campuses/west/Pages/default.aspx"
"910","usa","new york","barnard coll-columbia univ","ny","10027-6909","1/30/2016","Barnard College, Columbia University","3009 Broadway, New York, NY 10027, USA","http://www.barnard.edu/"
"911","usa","aurora","waubonsee cc-aurora","il","60505","1/30/2016","Waubonsee Community College - Aurora Fox Valley Campus","2060 Ogden Ave, Aurora, IL 60504, USA","https://www.waubonsee.edu/"
"912","usa","savannah","savannah coll of art &design","ga","31415-2105","1/30/2016","The Savannah College of Art and Design","342 Bull St, Savannah, GA 31401, USA","http://www.scad.edu/"
"913","usa","orlando","valencia coll - east","fl","32825-6404","1/30/2016","Valencia College East Campus","701 N Econlockhatchee Trail, Orlando, FL 32825, USA","http://valenciacollege.edu/east/"
"914","usa","daytona beach","bethune cookman university","fl","32114-3012","1/30/2016","Bethune Cookman University","640 Dr Mary McLeod Bethune Blvd, Daytona Beach, FL 32114, USA","http://www.cookman.edu/"
"915","usa","kealakekua","u h ctr  west hawaii","hi","96750","1/30/2016","Uh Center W Hawaii","81-964 Haleki'i St, Kealakekua, HI 96750, USA","http://hawaii.hawaii.edu/palamanui/"
"916","usa","moorhead","mississippi delta cmty coll","ms","38761","1/30/2016","Mississippi Delta Community College","Mississippi 3 & E Cherry St, Moorhead, MS 38761, USA","http://www.msdelta.edu/"
"917","usa","denver","university of denver","co","80208","1/30/2016","University of Denver","2199 S University Blvd, Denver, CO 80208, USA","http://www.du.edu/"
"918","usa","honolulu","honolulu community college","hi","96817","1/30/2016","Honolulu Community College","874 Dillingham Blvd, Honolulu, HI 96817, USA","http://www.honolulu.hawaii.edu/"
"919","usa","phoenix","gateway community college","az","85034","1/30/2016","GateWay Community College","108 N 40th St, Phoenix, AZ 85034, USA","http://www.gatewaycc.edu/"
"920","usa","greenvale","long island univ - cw post ctr","ny","11548-1319","1/30/2016","LIU Post","720 Northern Blvd, Brookville, NY 11548, USA","http://www.liu.edu/cwis/cwp/"
"921","usa","saint peters","st charles comm coll","mo","63376-2865","12/5/2016","St. Charles Community College","4601 Mid Rivers Mall Dr, Cottleville, MO 63376, USA","https://www.stchas.edu/"
"922","usa","jackson","univ of mississippi med ctr","ms","39216-4500","12/5/2016","University of Mississippi Medical Center","2500 N State St, Jackson, MS 39216, USA","https://www.umc.edu/Education/"
"923","usa","chicago","olive harvey college","il","60628","12/5/2016","Olive-Harvey College","10001 S Woodlawn Ave, Chicago, IL 60628, USA","http://oliveharvey.ccc.edu/"
"924","usa","omaha","metro comm -f college","ne","68111-1646","12/5/2016","Metropolitan Community College","5300 N 30th St, Omaha, NE 68111, USA","http://www.mccneb.edu/"
"925","usa","sewell","rowan coll at gloucester cty","nj","8080","12/5/2016","Rowan College at Gloucester County","1400 Tanyard Rd, Sewell, NJ 08080, USA","http://www.rcgc.edu/"
"926","usa","oswego","suny at oswego","ny","13126-3501","12/5/2016","SUNY Oswego","7060 NY-104, Oswego, NY 13126, USA","https://www.oswego.edu/"
"927","usa","chicago","robert morris univ  chicago","il","60605-1229","12/6/2016","Robert Morris University","401 S State St, Chicago, IL 60605, USA","http://www.robertmorris.edu/"
"928","usa","corpus christi","texas a&m univ - corpus christi","tx","78412","12/6/2016","Texas A & M","Texas Ave, College Station, TX 77840, USA","https://www.tamu.edu/"
"929","usa","madison","univ of wisconsin - madison","wi","53706","12/6/2016","University of Wisconsin-Madison","Madison, WI 53706, USA","http://www.wisc.edu/"
"930","usa","highland hills","cuyahoga cmty coll - east","oh","44122-6104","12/6/2016","Cuyahoga Community College- Eastern Campus (Tri-C East)","4250 Richmond Rd, Highland Hills, OH 44122, USA","http://tri-c.edu/"
"931","usa","reading","albright college","pa","19604-1752","12/7/2016","Albright College","1621 N 13th St, Reading, PA 19604, USA","http://www.albright.edu/"
"932","usa","piscataway","umdnj - piscataway","nj","08854-8021","12/7/2016","Rutgers Robert Wood Johnson Medical School","675 Hoes Ln W, Piscataway Township, NJ 08854, USA","http://rwjms.rutgers.edu/"
"933","usa","cambridge","harvard university","ma","2138","12/7/2016","Harvard University","Cambridge, MA 02138, USA","http://www.harvard.edu/"
"934","usa","cazenovia","cazenovia college","ny","13035-1054","12/8/2016","Cazenovia College","22 Sullivan St, Cazenovia, NY 13035, USA","http://www.cazenovia.edu/"
"935","usa","syracuse","onondaga community coll","ny","13215-4580","12/8/2016","Onondaga Community College","4585 W Seneca Turnpike, Syracuse, NY 13215, USA","http://www.sunyocc.edu/"
"936","usa","san rafael","dominican university of calif","ca","94901","12/8/2016","Dominican University of California","50 Acacia Ave, San Rafael, CA 94901, USA","http://www.dominican.edu/"
"937","usa","omaha","metro comm -s college","ne","68103","12/11/2016","Metropolitan Community College - Express","3002 S 24th St, Omaha, NE 68108, USA","http://www.mccneb.edu/"
"938","usa","norman","university of oklahoma","ok","73019","12/11/2016","The University of Oklahoma","660 Parrington Oval, Norman, OK 73019, USA","http://www.ou.edu/"
"939","usa","syracuse","syracuse univ","ny","13244","12/11/2016","Syracuse University - Peck Hall","Syracuse, NY 13244, USA","null"
"940","usa","jacksonville","jacksonville college","tx","75766","12/12/2016","Jacksonville College","105 B J Albritton Dr, Jacksonville, TX 75766, USA","http://www.jacksonville-college.edu/"
"941","usa","harrisburg","hacc harrisburg","pa","17110-2903","12/12/2016","Harrisburg Area Community College","1 HACC Dr, Harrisburg, PA 17110, USA","http://www.hacc.edu/"
"942","usa","castleton","castleton state college","vt","05735-4453","12/12/2016","Castleton University","62 Alumni Dr, Castleton, VT 05735, USA","http://www.castleton.edu/"
"943","usa","beatrice","southeast cmty coll-beatrice","ne","68310-7042","12/13/2016","Southeast Community College","4771 W Scott Rd, Beatrice, NE 68310, USA","https://www.southeast.edu/"
"944","usa","prosser","washington state univ","wa","99350","12/13/2016","Washington State Dormitory","24106 N Bunn Rd, Prosser, WA 99350, USA","null"
"945","usa","spartanburg","spartanburg comm coll","sc","29303","12/14/2016","Spartanburg Community College","107 Community College Drive, Spartanburg, SC 29303, USA","https://www.sccsc.edu/"
"946","usa","jackson","jackson state cmty college","tn","38301-3722","12/15/2016","Jackson State Community College","2046 North Pkwy, Jackson, TN 38301, USA","http://www.jscc.edu/"
"947","usa","littleton","arapahoe comm coll","co","80160","12/15/2016","Arapahoe Community College","5900 S Santa Fe Dr, Littleton, CO 80120, USA","http://www.arapahoe.edu/about-acc/locations/littleton-campus"
"948","usa","supply","brunswick community college","nc","28462-0030","12/16/2016","Brunswick Community College","Administrative Building & Student Center, 50 College Rd, Bolivia, NC 28422, USA","http://www.brunswickcc.edu/"
"949","usa","piscataway","rutgers u-busch campus","nj","8854","12/16/2016","Rutgers University Busch Student Center","604 Bartholomew Rd, Piscataway Township, NJ 08854, USA","http://studentcenters.rutgers.edu/busch-student-center/"
"950","usa","canton","saint lawrence university","ny","13617-1423","12/18/2016","St. Lawrence University","23 Romoda Dr, Canton, NY 13617, USA","http://www.stlawu.edu/"
"951","usa","deland","daytona state coll - deland","fl","32724","12/19/2016","Daytona State College","1155 Co Rd 4139, DeLand, FL 32724, USA","https://www.daytonastate.edu/maps/delandmap.html"
"952","usa","bellevue","bellevue college","wa","98007","12/19/2016","Bellevue College","3000 Landerholm Cir SE, Bellevue, WA 98007, USA","http://bellevuecollege.edu/"
"953","usa","redding","simpson university","ca","96003","12/20/2016","Simpson University","2211 College View Dr, Redding, CA 96003, USA","http://simpsonu.edu/"
"954","usa","miami","miami-dade coll - virtual coll","fl","33132","1/30/2016","Miami Dade College - Virtual College","300 NE 2nd Ave #3704, Miami, FL 33132, USA","http://virtual.mdc.edu/"
"955","usa","gresham","mt hood community college","or","97030","1/30/2016","Mt Hood Community College","26000 SE Stark St, Gresham, OR 97030, USA","http://www.mhcc.edu/"
"956","usa","jacksonville","fl st coll - jacksonville downtown","fl","32202-3099","1/30/2016","Florida State College at Jacksonville Downtown Campus","101 W State St, Jacksonville, FL 32202, USA","http://www.fscj.edu/mydegree/campuses/downtown/index.php"
"957","usa","new york","new york career institute","ny","10007","1/30/2016","New York Career Institute","11 Park Pl, New York, NY 10007, USA","http://www.nyci.edu/"
"958","usa","lincoln","cmty coll of r i-lincoln","ri","2865","1/30/2016","Flanagan Campus - Community College of Rhode Island (CCRI)","1762 Old Louisquisset Pike, Lincoln, RI 02865, USA","http://ccri.edu/"
"959","usa","bowling green","southcentral ky ctc - bowling green","ky","42101-3601","1/30/2016","Southcentral Kentucky Community and Technical College","1845 Loop Ave, Bowling Green, KY 42101, USA","http://southcentral.kctcs.edu/"
